video_id,title,description,published_at,thumbnails,tags,category_id,default_language,default_audio_language,duration,definition,caption,licensed_content,projection,views,likes,comments,favorites,privacy_status,license,embed_html,topic_categories
EbWF_6J_p8Q,Webinar - Benefit and credit payments for newcomers to Canada,"New to Canada? Learn about the benefits of doing your taxes. Find information on Canada’s tax system, Canada child benefit (CCB), GST/HST credit, ways to do your taxes, free tax help, and other CRA services.",2024-05-01,"{'default': {'url': 'https://i.ytimg.com/vi/EbWF_6J_p8Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EbWF_6J_p8Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EbWF_6J_p8Q/hqdefault.jpg', 'width': 480, 'height': 360}}",[],27,,en,PT50M22S,hd,true,False,rectangular,1195,23,0,0,public,youtube,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/EbWF_6J_p8Q"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",['https://en.wikipedia.org/wiki/Society']
jVKW0Y6sWlE,The Community Volunteer Income Tax Program Grant,,2024-03-21,"{'default': {'url': 'https://i.ytimg.com/vi/jVKW0Y6sWlE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jVKW0Y6sWlE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jVKW0Y6sWlE/hqdefault.jpg', 'width': 480, 'height': 360}}",[],27,,en,PT17M50S,hd,true,False,rectangular,553,4,0,0,public,youtube,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/jVKW0Y6sWlE"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",['https://en.wikipedia.org/wiki/Society']
G7WyVaSYUsQ,Webinar - Indigenous peoples: Get your benefits and credits,Learn about the benefits and credits available to Indigenous peoples.,2024-03-20,"{'default': {'url': 'https://i.ytimg.com/vi/G7WyVaSYUsQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/G7WyVaSYUsQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/G7WyVaSYUsQ/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/G7WyVaSYUsQ/sddefault.jpg', 'width': 640, 'height': 480}}",[],27,,en,PT56M51S,hd,true,False,rectangular,485,9,0,0,public,youtube,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/G7WyVaSYUsQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",['https://en.wikipedia.org/wiki/Knowledge']
h1h1vtn0gpc,Webinar - Persons with disabilities,Learn about the benefits and credits available to persons with disabilities.,2024-02-22,"{'default': {'url': 'https://i.ytimg.com/vi/h1h1vtn0gpc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/h1h1vtn0gpc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/h1h1vtn0gpc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/h1h1vtn0gpc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/h1h1vtn0gpc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",[],27,,en,PT49M27S,hd,true,False,rectangular,909,17,0,0,public,youtube,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/h1h1vtn0gpc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>","['https://en.wikipedia.org/wiki/Health', 'https://en.wikipedia.org/wiki/Knowledge']"
6_BzcMovqg4,Webinar - Individuals with a modest income,Learn about the benefits and credits available to individuals with a modest income.,2024-02-20,"{'default': {'url': 'https://i.ytimg.com/vi/6_BzcMovqg4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/6_BzcMovqg4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/6_BzcMovqg4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/6_BzcMovqg4/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/6_BzcMovqg4/maxresdefault.jpg', 'width': 1280, 'height': 720}}",[],27,,en,PT40M19S,hd,true,False,rectangular,1024,12,0,0,public,youtube,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/6_BzcMovqg4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",[]
yhL-31eav5Q,Taxology – Episode 3: Platform economy and you!,"It’s easy to get lost in an internet rabbit hole when trying to learn about the “platform economy” and what it means for your taxes. Whether you’re a rideshare driver, a video game streamer, or a social media influencer, this episode has something for you! 
https://www.canada.ca/en/revenue-agency/news/cra-multimedia-library/podcasts.html",2024-02-14,"{'default': {'url': 'https://i.ytimg.com/vi/yhL-31eav5Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yhL-31eav5Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yhL-31eav5Q/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/yhL-31eav5Q/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/yhL-31eav5Q/maxresdefault.jpg', 'width': 1280, 'height': 720}}","['taxes', 'Canada Revenue Agency', 'CRA', 'podcast', 'podcasts', 'Taxology', 'income tax', 'platform economy', 'gig economy', 'sharing economy', 'social media influencers', 'peer-to-peer', 'P2P', 'GST/HST', 'Self-employed', 'tax obligations']",27,,en,PT25M46S,hd,true,False,rectangular,277,4,0,0,public,youtube,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/yhL-31eav5Q"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",['https://en.wikipedia.org/wiki/Society']
uZX_HEdfStQ,"Taxology – Episode 2: TFSA vs. RRSP, what’s the difference?","Are you saving for that next car or trip? Maybe even thinking about retiring early? In this episode, our CRA experts explain the basics of a Tax-Free Savings Account (TFSA) and a Registered Retirement Savings Plan (RRSP). We’ll dive into the differences between the two and answer the most frequently asked questions.
https://www.canada.ca/en/revenue-agency/news/cra-multimedia-library/podcasts.html",2024-02-14,"{'default': {'url': 'https://i.ytimg.com/vi/uZX_HEdfStQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/uZX_HEdfStQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/uZX_HEdfStQ/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/uZX_HEdfStQ/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/uZX_HEdfStQ/maxresdefault.jpg', 'width': 1280, 'height': 720}}","['taxes', 'Canada Revenue Agency', 'CRA', 'podcast', 'podcasts', 'Taxology', 'income tax', 'TFSA', 'RRSP', 'Tax-free savings account', 'Registered Retirement Savings Plan', 'Home Buyers’ Plan', 'HBP', 'First Home Savings Account', 'FHSA', 'Lifelong Learning Plan', 'LLP']",27,,en,PT34M7S,hd,true,False,rectangular,411,6,0,0,public,youtube,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/uZX_HEdfStQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",['https://en.wikipedia.org/wiki/Society']
H8NSqYUxrz0,Taxology – Episode 1: How to prepare for tax season,"Hello? It’s us, the CRA! In this episode, experts from our contact centre give you some top tips on how to file your taxes this year. We also give you tips for calling the CRA, so you don’t lose time trying to reach us.

https://www.canada.ca/en/revenue-agency/news/cra-multimedia-library/podcasts.html",2024-02-14,"{'default': {'url': 'https://i.ytimg.com/vi/H8NSqYUxrz0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/H8NSqYUxrz0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/H8NSqYUxrz0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/H8NSqYUxrz0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/H8NSqYUxrz0/maxresdefault.jpg', 'width': 1280, 'height': 720}}","['taxes', 'Canada Revenue Agency', 'CRA', 'podcast', 'podcasts', 'Taxology', 'income tax', 'call centres', 'tax filing', 'tax help', 'CRA My Account']",27,,en,PT34M9S,hd,true,False,rectangular,1223,19,0,0,public,youtube,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/H8NSqYUxrz0"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",['https://en.wikipedia.org/wiki/Society']
kybgqm20PJ8,Even things we don’t love can have benefits,Learn more about benefits and credits at canada.ca/every-dollar-counts,2024-02-06,"{'default': {'url': 'https://i.ytimg.com/vi/kybgqm20PJ8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/kybgqm20PJ8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/kybgqm20PJ8/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/kybgqm20PJ8/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/kybgqm20PJ8/maxresdefault.jpg', 'width': 1280, 'height': 720}}","['Tax', 'taxes', 'Canada Revenue Agency', 'CRA', 'taxes in Canada', 'financial support', 'income tax', 'tax credits', 'tax credit', 'benefits and credits', 'benefits and credits payments', 'tax return', 'how to get benefits', 'benefits for you', 'get your benefits', 'types of benefits', 'housing programs', 'housing benefits']",27,,en,PT31S,hd,true,False,rectangular,4336437,5,0,0,public,youtube,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/kybgqm20PJ8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",[]
VfxwGl1yrro,Doing your taxes can have benefits,Learn more about benefits and credits at canada.ca/every-dollar-counts.,2024-02-06,"{'default': {'url': 'https://i.ytimg.com/vi/VfxwGl1yrro/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/VfxwGl1yrro/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/VfxwGl1yrro/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/VfxwGl1yrro/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/VfxwGl1yrro/maxresdefault.jpg', 'width': 1280, 'height': 720}}","['Tax', 'taxes', 'Canada Revenue Agency', 'CRA', 'taxes in Canada', 'financial support', 'income tax', 'tax credits', 'tax credit', 'benefits and credits', 'benefits and credits payments', 'tax return', 'how to get benefits', 'benefits for you', 'get your benefits', 'types of benefits', 'housing programs', 'housing benefits']",27,,en,PT31S,hd,true,False,rectangular,3889882,10,0,0,public,youtube,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/VfxwGl1yrro"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",[]
Bku50kGTjdY,Doing your taxes can have benefits – Max,Learn more about benefits and credits at canada.ca/every-dollar-counts.,2024-02-06,"{'default': {'url': 'https://i.ytimg.com/vi/Bku50kGTjdY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Bku50kGTjdY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Bku50kGTjdY/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Bku50kGTjdY/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Bku50kGTjdY/maxresdefault.jpg', 'width': 1280, 'height': 720}}","['Tax', 'taxes', 'Canada Revenue Agency', 'CRA', 'taxes in Canada', 'financial support', 'income tax', 'tax credits', 'tax credit', 'benefits and credits', 'benefits and credits payments', 'tax return', 'how to get benefits', 'benefits for you', 'get your benefits', 'types of benefits', 'housing programs', 'housing benefits']",27,,en,PT16S,hd,true,False,rectangular,3606037,9,0,0,public,youtube,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Bku50kGTjdY"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",[]
sBAayBdNKII,Doing your taxes can have benefits – Paul,Learn more about benefits and credits at canada.ca/every-dollar-counts.,2024-02-06,"{'default': {'url': 'https://i.ytimg.com/vi/sBAayBdNKII/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/sBAayBdNKII/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/sBAayBdNKII/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/sBAayBdNKII/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/sBAayBdNKII/maxresdefault.jpg', 'width': 1280, 'height': 720}}","['Tax', 'taxes', 'Canada Revenue Agency', 'CRA', 'taxes in Canada', 'financial support', 'income tax', 'tax credits', 'tax credit', 'benefits and credits', 'benefits and credits payments', 'tax return', 'how to get benefits', 'benefits for you', 'get your benefits', 'types of benefits', 'housing programs', 'housing benefits']",27,,en,PT16S,hd,true,False,rectangular,709,5,0,0,public,youtube,"<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/sBAayBdNKII"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen></iframe>",[]
